,CustomerID,Name,Age,Gender,Email,PurchaseAmount,PurchaseDate,ProductCategory,Rating
1588,CUST2588,Mark Hassan,20.0,male,mark.hassan@yahoo.com,878.42,2025-01-13,Books,3.0
1589,CUST2589,Lina Mahmoud,20.0,female,lina.mahmoud@yahoo.com,363.48,2022-12-06,Clothing,5.0
1590,CUST2590,Ahmed Mahmoud,54.0,female,ahmed.mahmoud@gmail.com,702.01,2024-03-03,Clothing,5.0
1591,CUST2591,Ahmed Mahmoud,60.0,male,ahmed.mahmoud@gmail.com,729.99,2024-02-03,Books,3.0
1592,CUST2592,Ali Ali,20.0,male,ali.ali@gmail.com,807.96,2024-01-12,Electronics,2.0
1593,CUST2593,Alaa Gaber,66.0,male,alaa.gaber@yahoo.com,134.55,2020-12-30,Other,3.0
1594,CUST2594,Lina Gaber,20.0,female,lina.gaber@gmail.com,525.67,2023-04-20,Other,3.0
1595,CUST2595,Sara Ali,20.0,female,sara.ali@hotmail.com,149.37,2023-07-11,Other,2.0
1596,CUST2596,Ali Ali,20.0,male,ali.ali@hotmail.com,503.86,2023-05-31,Home,3.0
1597,CUST2597,Alaa Mahmoud,20.0,female,alaa.mahmoud@gmail.com,724.01,2020-12-30,Books,5.0
1598,CUST2598,Fatma Smith,20.0,female,fatma.smith@hotmail.com,872.25,2023-03-28,Other,4.0
1599,CUST2599,Ahmed Mahmoud,20.0,male,ahmed.mahmoud@yahoo.com,137.99,2025-02-24,Clothing,3.0
1600,CUST2600,Ali Mahmoud,15.0,male,ali.mahmoud@hotmail.com,206.68,2023-05-31,Other,4.0
1601,CUST2601,Ahmed Smith,20.0,male,ahmed.smith@hotmail.com,921.0,2024-04-05,Clothing,3.0
1602,CUST2602,Sara Ibrahim,20.0,female,sara.ibrahim@gmail.com,82.79,2020-12-30,Home,3.0
1603,CUST2603,Alaa Gaber,15.0,male,alaa.gaber@hotmail.com,580.71,2023-12-08,Electronics,3.0
1604,CUST2604,John Gaber,32.0,female,john.gaber@yahoo.com,5.62,2025-01-06,Other,1.0
1605,CUST2605,John Hassan,15.0,female,john.hassan@hotmail.com,116.7,2023-07-25,Books,5.0
1606,CUST2606,Alaa Gaber,77.0,female,alaa.gaber@gmail.com,355.12,2023-02-01,Home,4.0
1607,CUST2607,Alaa Ibrahim,22.0,male,alaa.ibrahim@hotmail.com,451.98,2024-10-30,Home,5.0
1608,CUST2608,John Smith,20.0,male,john.smith@yahoo.com,387.04,2025-03-18,Toys,3.0
1609,CUST2609,Mark Ibrahim,15.0,female,mark.ibrahim@gmail.com,626.01,2024-01-04,Electronics,3.0
1610,CUST2610,Sara Ibrahim,20.0,male,sara.ibrahim@yahoo.com,552.25,2024-03-02,Home,3.0
1611,CUST2611,Ahmed Hassan,15.0,male,ahmed.hassan@gmail.com,803.15,2025-03-22,Electronics,1.0
1612,CUST2612,Lina Smith,20.0,male,lina.smith@yahoo.com,551.91,2023-08-20,Home,2.0
1613,CUST2613,Lina Gaber,67.0,female,lina.gaber@hotmail.com,504.53,2023-07-21,Other,3.0
1614,CUST2614,Mark Gaber,20.0,male,mark.gaber@yahoo.com,813.5,2024-12-19,Electronics,5.0
1615,CUST2615,John Mahmoud,15.0,male,john.mahmoud@gmail.com,26.89,2023-08-16,Electronics,5.0
1616,CUST2616,Mark Mahmoud,20.0,male,mark.mahmoud@hotmail.com,13.18,2023-01-10,Other,4.0
1617,CUST2617,John Hassan,15.0,male,john.hassan@hotmail.com,509.8973789316026,2024-03-18,Home,5.0
1618,CUST2618,Mark Smith,15.0,male,mark.smith@yahoo.com,821.6,2023-02-04,Home,2.0
1619,CUST2619,Sara Mahmoud,20.0,male,sara.mahmoud@gmail.com,437.36,2023-11-22,Other,3.0
1620,CUST2620,Alaa Ali,41.0,male,alaa.ali@yahoo.com,22.92,2023-08-01,Home,1.0
1621,CUST2621,Ahmed Gaber,15.0,male,ahmed.gaber@gmail.com,475.43,2023-04-25,Other,5.0
1622,CUST2622,John Gaber,72.0,male,john.gaber@yahoo.com,211.12,2023-12-24,Other,5.0
1623,CUST2623,John Mahmoud,82.0,female,john.mahmoud@yahoo.com,796.6,2024-10-19,Other,3.0
1624,CUST2624,Alaa Mahmoud,15.0,male,alaa.mahmoud@gmail.com,509.8973789316026,2024-09-14,Electronics,2.0
1625,CUST2625,Mark Gaber,81.0,female,mark.gaber@hotmail.com,941.34,2023-06-03,Clothing,1.0
1626,CUST2626,Alaa Smith,20.0,female,alaa.smith@yahoo.com,98.0,2023-02-08,Other,2.0
1627,CUST2627,Ali Mahmoud,20.0,male,ali.mahmoud@gmail.com,651.67,2023-01-15,Other,3.0
1628,CUST2628,Ahmed Gaber,75.0,male,ahmed.gaber@hotmail.com,882.71,2023-11-13,Home,3.0
1629,CUST2629,Ahmed Mahmoud,20.0,male,ahmed.mahmoud@gmail.com,762.66,2022-12-20,Other,3.0
1630,CUST2630,Sara Smith,15.0,female,sara.smith@hotmail.com,482.99,2025-02-22,Electronics,3.0
1631,CUST2631,Ali Mahmoud,15.0,male,ali.mahmoud@yahoo.com,726.24,2022-12-20,Electronics,2.0
1632,CUST2632,Ahmed Gaber,20.0,female,ahmed.gaber@yahoo.com,696.26,2025-03-16,Electronics,3.0
1633,CUST2633,Sara Ali,20.0,male,sara.ali@hotmail.com,170.79,2024-12-05,Toys,5.0
1634,CUST2634,Ahmed Mahmoud,20.0,male,ahmed.mahmoud@hotmail.com,251.54,2023-06-29,Toys,4.0
1635,CUST2635,Ali Ibrahim,20.0,female,ali.ibrahim@gmail.com,560.42,2025-02-11,Clothing,4.0
1636,CUST2636,Lina Gaber,20.0,female,lina.gaber@gmail.com,958.26,2024-06-29,Clothing,3.0
1637,CUST2637,Mark Mahmoud,15.0,male,mark.mahmoud@gmail.com,745.08,2023-12-07,Home,2.0
1638,CUST2638,Fatma Ali,20.0,male,fatma.ali@hotmail.com,227.26,2025-07-18,Books,1.0
1639,CUST2639,Mark Gaber,38.0,female,mark.gaber@hotmail.com,649.09,2024-12-23,Toys,2.0
1640,CUST2640,Fatma Ibrahim,20.0,male,fatma.ibrahim@gmail.com,821.91,2024-10-21,Home,5.0
1641,CUST2641,Mark Ali,20.0,male,mark.ali@hotmail.com,592.05,2022-11-12,Toys,4.0
1642,CUST2642,Ali Ali,71.0,male,ali.ali@yahoo.com,70.79,2024-04-12,Clothing,5.0
1643,CUST2643,Alaa Ibrahim,81.0,male,alaa.ibrahim@yahoo.com,534.61,2024-02-28,Books,5.0
1644,CUST2644,Ali Gaber,15.0,male,ali.gaber@yahoo.com,73.54,2020-12-30,Electronics,3.0
1645,CUST2645,Alaa Gaber,20.0,male,alaa.gaber@gmail.com,871.15,2025-01-29,Books,4.0
1646,CUST2646,Fatma Smith,74.0,male,fatma.smith@yahoo.com,77.26,2025-05-14,Toys,4.0
1647,CUST2647,Lina Ali,20.0,male,lina.ali@hotmail.com,829.13,2025-02-01,Clothing,3.0
1648,CUST2648,Lina Ibrahim,15.0,female,lina.ibrahim@hotmail.com,509.8973789316026,2023-06-25,Other,2.0
1649,CUST2649,Alaa Ibrahim,20.0,male,alaa.ibrahim@gmail.com,396.77,2023-05-06,Books,3.0
1650,CUST2650,Lina Ali,46.0,male,lina.ali@hotmail.com,357.3,2023-06-01,Books,2.0
1651,CUST2651,Alaa Gaber,51.0,male,alaa.gaber@gmail.com,745.49,2023-08-22,Other,5.0
1652,CUST2652,Ali Smith,20.0,female,ali.smith@gmail.com,216.94,2023-06-22,Home,5.0
1653,CUST2653,Mark Hassan,20.0,female,mark.hassan@hotmail.com,988.73,2025-05-22,Other,2.0
1654,CUST2654,Alaa Gaber,15.0,male,alaa.gaber@yahoo.com,877.4,2024-05-11,Toys,2.0
1655,CUST2655,Fatma Ali,89.0,male,fatma.ali@gmail.com,622.04,2022-12-13,Books,5.0
1656,CUST2656,Mark Ali,20.0,male,mark.ali@gmail.com,509.8973789316026,2024-06-10,Toys,3.0
1657,CUST2657,Lina Smith,20.0,male,lina.smith@hotmail.com,544.15,2023-01-15,Books,1.0
1658,CUST2658,Ahmed Ibrahim,20.0,female,ahmed.ibrahim@hotmail.com,215.03,2025-03-14,Clothing,2.0
1659,CUST2659,John Hassan,20.0,female,john.hassan@yahoo.com,706.82,2023-11-10,Books,1.0
1660,CUST2660,Fatma Mahmoud,15.0,male,fatma.mahmoud@gmail.com,270.07,2023-01-24,Clothing,2.0
1661,CUST2661,Mark Ibrahim,15.0,female,mark.ibrahim@gmail.com,396.84,2023-04-04,Electronics,5.0
1662,CUST2662,Ahmed Hassan,20.0,male,ahmed.hassan@gmail.com,134.33,2022-11-25,Other,1.0
1663,CUST2663,Sara Ibrahim,15.0,male,sara.ibrahim@yahoo.com,509.8973789316026,2023-07-18,Other,3.0
1664,CUST2664,John Ibrahim,28.0,female,john.ibrahim@hotmail.com,339.31,2023-06-10,Toys,5.0
1665,CUST2665,Lina Gaber,20.0,male,lina.gaber@hotmail.com,449.99,2023-06-30,Electronics,5.0
1666,CUST2666,Alaa Ibrahim,20.0,male,alaa.ibrahim@hotmail.com,743.25,2024-12-08,Home,2.0
1667,CUST2667,Mark Hassan,20.0,female,mark.hassan@gmail.com,844.77,2023-01-14,Electronics,5.0
1668,CUST2668,Mark Hassan,20.0,male,mark.hassan@yahoo.com,509.8973789316026,2020-12-30,Toys,4.0
1669,CUST2669,Ali Mahmoud,15.0,female,ali.mahmoud@yahoo.com,575.72,2024-11-10,Other,1.0
1670,CUST2670,Alaa Mahmoud,81.0,male,alaa.mahmoud@yahoo.com,179.91,2023-09-14,Other,1.0
1671,CUST2671,Ali Gaber,20.0,male,ali.gaber@hotmail.com,729.71,2024-03-22,Books,2.0
1672,CUST2672,Fatma Ibrahim,20.0,male,fatma.ibrahim@gmail.com,533.07,2025-04-18,Books,3.0
1673,CUST2673,Alaa Gaber,20.0,male,alaa.gaber@yahoo.com,129.61,2025-01-17,Other,4.0
1674,CUST2674,Lina Gaber,20.0,female,lina.gaber@yahoo.com,494.43,2024-05-05,Clothing,5.0
1675,CUST2675,Fatma Mahmoud,20.0,male,fatma.mahmoud@yahoo.com,721.27,2024-05-03,Electronics,3.0
1676,CUST2676,Alaa Gaber,20.0,male,alaa.gaber@yahoo.com,304.43,2020-12-30,Home,3.0
1677,CUST2677,Sara Ibrahim,15.0,female,sara.ibrahim@yahoo.com,146.47,2023-04-21,Books,4.0
1678,CUST2678,Ali Smith,20.0,male,ali.smith@yahoo.com,260.97,2025-02-16,Other,5.0
1679,CUST2679,Fatma Gaber,15.0,male,fatma.gaber@hotmail.com,349.46,2023-01-08,Other,2.0
1680,CUST2680,John Smith,20.0,female,john.smith@hotmail.com,509.8973789316026,2025-04-23,Toys,3.0
1681,CUST2681,Mark Ali,20.0,male,mark.ali@hotmail.com,657.94,2025-05-28,Other,1.0
1682,CUST2682,Fatma Hassan,15.0,male,fatma.hassan@yahoo.com,426.66,2023-09-19,Electronics,5.0
1683,CUST2683,Ahmed Hassan,15.0,female,ahmed.hassan@gmail.com,531.09,2024-09-09,Other,1.0
1684,CUST2684,Ahmed Hassan,20.0,male,ahmed.hassan@hotmail.com,276.13,2025-06-21,Home,1.0
1685,CUST2685,Ali Smith,20.0,male,ali.smith@hotmail.com,436.66,2023-11-03,Books,2.0
1686,CUST2686,Mark Ibrahim,44.0,male,mark.ibrahim@yahoo.com,973.76,2024-08-15,Toys,3.0
1687,CUST2687,John Hassan,15.0,male,john.hassan@gmail.com,563.34,2025-03-26,Other,2.0
1688,CUST2688,Ahmed Ali,20.0,female,ahmed.ali@yahoo.com,729.22,2025-03-09,Home,4.0
1689,CUST2689,Sara Mahmoud,15.0,female,sara.mahmoud@hotmail.com,870.99,2023-10-03,Clothing,3.0
1690,CUST2690,Fatma Ali,20.0,female,fatma.ali@yahoo.com,888.22,2023-03-10,Other,3.0
1691,CUST2691,Alaa Mahmoud,20.0,female,alaa.mahmoud@hotmail.com,682.75,2023-02-22,Other,3.0
1692,CUST2692,Fatma Gaber,20.0,female,fatma.gaber@yahoo.com,455.5,2023-01-14,Books,4.0
1693,CUST2693,John Hassan,59.0,male,john.hassan@gmail.com,617.78,2022-11-07,Other,5.0
1694,CUST2694,Fatma Hassan,47.0,male,fatma.hassan@yahoo.com,669.56,2024-12-22,Home,3.0
1695,CUST2695,Sara Smith,20.0,male,sara.smith@hotmail.com,263.15,2020-12-30,Clothing,3.0
1696,CUST2696,Mark Ibrahim,20.0,female,mark.ibrahim@hotmail.com,430.94,2024-08-17,Home,5.0
1697,CUST2697,Ali Ali,15.0,male,ali.ali@yahoo.com,275.87,2025-01-30,Books,5.0
1698,CUST2698,Lina Smith,15.0,female,lina.smith@yahoo.com,498.97,2020-12-30,Books,5.0
1699,CUST2699,Mark Smith,20.0,female,mark.smith@gmail.com,164.05,2023-08-17,Other,5.0
1700,CUST2700,Alaa Ibrahim,20.0,male,alaa.ibrahim@gmail.com,593.4,2023-07-09,Home,1.0
1701,CUST2701,John Mahmoud,15.0,male,john.mahmoud@yahoo.com,327.64,2025-05-14,Electronics,4.0
1702,CUST2702,Fatma Mahmoud,24.0,male,fatma.mahmoud@yahoo.com,973.89,2025-05-23,Other,3.0
1703,CUST2703,Ali Smith,20.0,male,ali.smith@hotmail.com,689.01,2025-06-01,Clothing,3.0
1704,CUST2704,Ahmed Ali,20.0,female,ahmed.ali@gmail.com,400.93,2022-10-31,Electronics,5.0
1705,CUST2705,Ahmed Gaber,20.0,female,ahmed.gaber@gmail.com,33.08,2023-02-10,Electronics,3.0
1706,CUST2706,John Ali,20.0,female,john.ali@hotmail.com,102.59,2020-12-30,Home,2.0
1707,CUST2707,Mark Ibrahim,20.0,male,mark.ibrahim@hotmail.com,926.4,2025-02-12,Other,3.0
1708,CUST2708,Sara Hassan,15.0,female,sara.hassan@yahoo.com,995.25,2023-05-17,Electronics,3.0
1709,CUST2709,John Smith,20.0,male,john.smith@hotmail.com,896.64,2023-12-25,Other,5.0
1710,CUST2710,Fatma Hassan,20.0,male,fatma.hassan@yahoo.com,531.24,2025-01-02,Clothing,1.0
1711,CUST2711,John Ali,15.0,female,john.ali@yahoo.com,689.68,2023-12-19,Other,3.0
1712,CUST2712,Alaa Hassan,20.0,male,alaa.hassan@hotmail.com,870.12,2023-07-08,Other,1.0
1713,CUST2713,Ali Smith,15.0,female,ali.smith@yahoo.com,505.01,2023-08-11,Clothing,1.0
1714,CUST2714,Fatma Gaber,15.0,female,fatma.gaber@hotmail.com,483.11,2024-08-19,Other,2.0
1715,CUST2715,John Smith,20.0,female,john.smith@gmail.com,82.06,2020-12-30,Other,5.0
1716,CUST2716,John Ali,20.0,male,john.ali@yahoo.com,983.04,2023-05-06,Home,3.0
1717,CUST2717,Ahmed Gaber,58.0,female,ahmed.gaber@hotmail.com,509.8973789316026,2025-03-30,Other,2.0
1718,CUST2718,Mark Mahmoud,20.0,female,mark.mahmoud@gmail.com,400.69,2024-09-01,Home,5.0
1719,CUST2719,Ahmed Hassan,20.0,female,ahmed.hassan@yahoo.com,790.21,2024-06-04,Electronics,2.0
1720,CUST2720,Mark Ali,15.0,female,mark.ali@gmail.com,708.58,2024-10-17,Other,1.0
1721,CUST2721,Sara Smith,20.0,female,sara.smith@hotmail.com,548.78,2022-12-27,Home,2.0
1722,CUST2722,Mark Ali,20.0,male,mark.ali@yahoo.com,353.79,2024-10-24,Toys,3.0
1723,CUST2723,Mark Mahmoud,49.0,female,mark.mahmoud@yahoo.com,318.33,2024-11-14,Other,2.0
1724,CUST2724,Sara Smith,15.0,male,sara.smith@yahoo.com,494.94,2024-06-14,Clothing,4.0
1725,CUST2725,Sara Gaber,84.0,male,sara.gaber@gmail.com,719.81,2025-02-18,Other,3.0
1726,CUST2726,Ali Smith,20.0,male,ali.smith@hotmail.com,738.68,2025-01-26,Home,3.0
1727,CUST2727,Alaa Ibrahim,15.0,male,alaa.ibrahim@hotmail.com,317.89,2024-04-12,Other,3.0
1728,CUST2728,Alaa Ali,20.0,male,alaa.ali@hotmail.com,774.77,2024-11-04,Other,3.0
1729,CUST2729,Lina Hassan,20.0,male,lina.hassan@gmail.com,69.76,2020-12-30,Books,3.0
1730,CUST2730,John Smith,20.0,male,john.smith@gmail.com,988.31,2024-01-17,Other,2.0
1731,CUST2731,Ali Ibrahim,15.0,male,ali.ibrahim@yahoo.com,266.53,2025-07-06,Clothing,4.0
1732,CUST2732,Alaa Gaber,15.0,female,alaa.gaber@gmail.com,983.37,2022-12-13,Books,2.0
1733,CUST2733,Lina Hassan,20.0,male,lina.hassan@yahoo.com,596.96,2024-03-25,Home,2.0
1734,CUST2734,John Mahmoud,20.0,male,john.mahmoud@hotmail.com,441.98,2024-12-01,Electronics,1.0
1735,CUST2735,Sara Gaber,50.0,female,sara.gaber@hotmail.com,823.91,2023-11-17,Other,5.0
1736,CUST2736,Ahmed Hassan,20.0,female,ahmed.hassan@hotmail.com,290.49,2025-03-23,Home,5.0
1737,CUST2737,John Mahmoud,20.0,male,john.mahmoud@yahoo.com,575.53,2024-05-02,Home,3.0
1738,CUST2738,Ahmed Mahmoud,20.0,female,ahmed.mahmoud@gmail.com,856.41,2024-06-22,Other,4.0
1739,CUST2739,Ahmed Hassan,20.0,female,ahmed.hassan@gmail.com,248.04,2025-07-01,Home,5.0
1740,CUST2740,Lina Mahmoud,20.0,male,lina.mahmoud@gmail.com,459.86,2023-06-19,Electronics,4.0
1741,CUST2741,Fatma Hassan,20.0,male,fatma.hassan@hotmail.com,738.07,2024-05-11,Clothing,5.0
1742,CUST2742,Mark Ali,20.0,female,mark.ali@gmail.com,326.65,2023-02-06,Home,5.0
1743,CUST2743,Mark Ibrahim,15.0,male,mark.ibrahim@yahoo.com,606.75,2024-12-18,Other,3.0
1744,CUST2744,Ahmed Gaber,20.0,male,ahmed.gaber@gmail.com,509.8973789316026,2025-05-13,Electronics,4.0
1745,CUST2745,Fatma Hassan,20.0,female,fatma.hassan@hotmail.com,948.87,2025-06-22,Clothing,4.0
1746,CUST2746,John Mahmoud,20.0,male,john.mahmoud@gmail.com,493.51,2022-11-09,Books,4.0
1747,CUST2747,Mark Ibrahim,20.0,female,mark.ibrahim@gmail.com,617.26,2024-10-25,Other,4.0
1748,CUST2748,Fatma Smith,20.0,male,fatma.smith@hotmail.com,77.9,2022-12-19,Home,1.0
1749,CUST2749,Mark Smith,49.0,female,mark.smith@yahoo.com,588.66,2024-12-06,Books,1.0
1750,CUST2750,Sara Ali,20.0,male,sara.ali@gmail.com,868.16,2023-02-05,Books,2.0
1751,CUST2751,Fatma Ibrahim,15.0,male,fatma.ibrahim@gmail.com,736.67,2024-07-14,Books,1.0
1752,CUST2752,Lina Smith,20.0,female,lina.smith@yahoo.com,568.03,2024-12-22,Other,5.0
1753,CUST2753,Fatma Hassan,35.0,male,fatma.hassan@hotmail.com,708.9,2025-07-17,Books,3.0
1754,CUST2754,Fatma Ibrahim,20.0,male,fatma.ibrahim@yahoo.com,951.1,2025-05-14,Books,5.0
1755,CUST2755,Lina Hassan,20.0,female,lina.hassan@yahoo.com,547.8,2025-01-12,Home,1.0
1756,CUST2756,Alaa Mahmoud,39.0,female,alaa.mahmoud@hotmail.com,810.82,2023-09-11,Clothing,3.0
1757,CUST2757,Sara Hassan,20.0,female,sara.hassan@gmail.com,116.85,2025-06-20,Other,3.0
1758,CUST2758,Sara Hassan,20.0,female,sara.hassan@gmail.com,539.42,2024-10-14,Home,4.0
1759,CUST2759,Alaa Gaber,20.0,male,alaa.gaber@yahoo.com,717.05,2024-09-23,Other,1.0
1760,CUST2760,Fatma Smith,15.0,female,fatma.smith@hotmail.com,179.72,2025-01-13,Books,3.0
1761,CUST2761,Sara Ibrahim,21.0,male,sara.ibrahim@hotmail.com,553.16,2024-03-06,Other,5.0
1762,CUST2762,Mark Smith,20.0,female,mark.smith@yahoo.com,797.25,2022-11-27,Toys,2.0
1763,CUST2763,Mark Mahmoud,17.0,male,mark.mahmoud@hotmail.com,40.79,2025-07-20,Other,4.0
1764,CUST2764,Ali Mahmoud,15.0,male,ali.mahmoud@gmail.com,627.11,2024-03-18,Electronics,5.0
1765,CUST2765,Alaa Mahmoud,20.0,male,alaa.mahmoud@hotmail.com,689.07,2024-06-08,Electronics,3.0
1766,CUST2766,Sara Ibrahim,20.0,male,sara.ibrahim@hotmail.com,713.0,2025-01-28,Toys,3.0
1767,CUST2767,Mark Ibrahim,27.0,female,mark.ibrahim@gmail.com,783.27,2023-09-04,Home,3.0
1768,CUST2768,Sara Smith,66.0,female,sara.smith@hotmail.com,467.55,2020-12-30,Home,3.0
1769,CUST2769,Sara Smith,20.0,female,sara.smith@gmail.com,668.17,2023-08-11,Toys,3.0
1770,CUST2770,Alaa Gaber,20.0,female,alaa.gaber@gmail.com,187.29,2024-08-03,Electronics,3.0
1771,CUST2771,Alaa Gaber,20.0,female,alaa.gaber@yahoo.com,265.67,2023-05-17,Clothing,3.0
1772,CUST2772,John Mahmoud,15.0,female,john.mahmoud@hotmail.com,146.22,2023-05-12,Books,5.0
1773,CUST2773,Sara Smith,63.0,female,sara.smith@hotmail.com,984.51,2025-06-19,Other,1.0
1774,CUST2774,Ali Hassan,37.0,female,ali.hassan@yahoo.com,464.08,2025-07-07,Electronics,3.0
1775,CUST2775,Mark Hassan,20.0,male,mark.hassan@yahoo.com,929.95,2022-12-19,Electronics,3.0
1776,CUST2776,Fatma Ibrahim,15.0,male,fatma.ibrahim@yahoo.com,707.48,2023-04-23,Other,4.0
1777,CUST2777,Ali Mahmoud,20.0,male,ali.mahmoud@yahoo.com,794.82,2023-11-05,Toys,5.0
1778,CUST2778,Lina Ibrahim,63.0,female,lina.ibrahim@gmail.com,991.71,2023-12-31,Other,5.0
1779,CUST2779,Ahmed Mahmoud,20.0,male,ahmed.mahmoud@hotmail.com,136.59,2024-09-03,Toys,1.0
1780,CUST2780,Ahmed Ibrahim,88.0,male,ahmed.ibrahim@gmail.com,428.9,2024-06-06,Toys,3.0
1781,CUST2781,Mark Hassan,20.0,female,mark.hassan@gmail.com,817.91,2023-11-04,Electronics,5.0
1782,CUST2782,Sara Hassan,20.0,male,sara.hassan@gmail.com,14.03,2024-09-05,Toys,3.0
1783,CUST2783,Sara Hassan,87.0,male,sara.hassan@gmail.com,803.43,2025-06-28,Other,2.0
1784,CUST2784,Ali Hassan,15.0,male,ali.hassan@gmail.com,923.09,2020-12-30,Other,5.0
1785,CUST2785,Mark Ibrahim,20.0,female,mark.ibrahim@hotmail.com,566.04,2024-12-27,Electronics,3.0
1786,CUST2786,Mark Gaber,82.0,female,mark.gaber@yahoo.com,909.17,2023-11-20,Other,3.0
1787,CUST2787,Ali Gaber,86.0,male,ali.gaber@gmail.com,952.33,2024-08-09,Toys,4.0
1788,CUST2788,John Ibrahim,20.0,male,john.ibrahim@hotmail.com,509.8973789316026,2024-09-04,Books,3.0
1789,CUST2789,Ahmed Smith,20.0,female,ahmed.smith@yahoo.com,494.64,2020-12-30,Electronics,2.0
1790,CUST2790,Mark Ibrahim,20.0,female,mark.ibrahim@yahoo.com,728.53,2024-10-06,Other,3.0
1791,CUST2791,John Gaber,72.0,male,john.gaber@gmail.com,509.8973789316026,2025-06-29,Clothing,5.0
1792,CUST2792,Ahmed Gaber,20.0,male,ahmed.gaber@hotmail.com,768.36,2024-03-22,Electronics,3.0
1793,CUST2793,Sara Ali,19.0,male,sara.ali@hotmail.com,835.46,2023-03-08,Electronics,4.0
1794,CUST2794,Ahmed Smith,20.0,male,ahmed.smith@yahoo.com,830.92,2025-05-08,Home,3.0
1795,CUST2795,Sara Ali,20.0,male,sara.ali@yahoo.com,236.13,2025-02-08,Toys,3.0
1796,CUST2796,Sara Hassan,20.0,female,sara.hassan@yahoo.com,355.23,2023-09-03,Other,4.0
1797,CUST2797,John Mahmoud,20.0,male,john.mahmoud@gmail.com,490.24,2024-09-22,Clothing,3.0
1798,CUST2798,Mark Hassan,20.0,female,mark.hassan@hotmail.com,293.83,2023-04-03,Other,2.0
1799,CUST2799,Fatma Gaber,20.0,female,fatma.gaber@yahoo.com,42.79,2023-04-20,Books,4.0
1800,CUST2800,John Gaber,20.0,female,john.gaber@yahoo.com,787.69,2022-11-08,Electronics,1.0
1801,CUST2801,Sara Ali,15.0,male,sara.ali@hotmail.com,956.27,2022-11-27,Electronics,5.0
1802,CUST2802,Fatma Hassan,20.0,female,fatma.hassan@hotmail.com,495.02,2025-06-19,Toys,1.0
1803,CUST2803,Alaa Ibrahim,20.0,male,alaa.ibrahim@gmail.com,541.39,2023-10-22,Other,3.0
1804,CUST2804,Sara Hassan,20.0,female,sara.hassan@gmail.com,606.05,2023-07-24,Other,5.0
1805,CUST2805,Mark Gaber,20.0,female,mark.gaber@hotmail.com,237.43,2024-12-09,Clothing,1.0
1806,CUST2806,John Ali,75.0,male,john.ali@yahoo.com,335.98,2024-07-27,Electronics,2.0
1807,CUST2807,Ahmed Ibrahim,20.0,female,ahmed.ibrahim@gmail.com,525.06,2024-10-15,Home,2.0
1808,CUST2808,Fatma Mahmoud,87.0,male,fatma.mahmoud@yahoo.com,575.52,2024-11-30,Other,3.0
1809,CUST2809,Ahmed Smith,20.0,male,ahmed.smith@hotmail.com,528.48,2025-02-28,Electronics,1.0
1810,CUST2810,Ali Gaber,15.0,female,ali.gaber@yahoo.com,389.86,2024-09-21,Other,3.0
1811,CUST2811,Lina Hassan,27.0,male,lina.hassan@hotmail.com,770.97,2024-09-23,Other,2.0
1812,CUST2812,Alaa Mahmoud,20.0,male,alaa.mahmoud@yahoo.com,399.56,2024-09-26,Home,3.0
1813,CUST2813,Sara Gaber,15.0,male,sara.gaber@gmail.com,939.49,2023-01-16,Home,2.0
1814,CUST2814,Ahmed Gaber,50.0,male,ahmed.gaber@yahoo.com,458.44,2024-01-24,Toys,5.0
1815,CUST2815,Mark Smith,15.0,female,mark.smith@yahoo.com,13.82,2024-11-07,Toys,5.0
1816,CUST2816,Sara Mahmoud,15.0,male,sara.mahmoud@gmail.com,60.22,2022-11-05,Other,3.0
1817,CUST2817,Alaa Hassan,20.0,male,alaa.hassan@yahoo.com,583.83,2023-12-04,Clothing,4.0
1818,CUST2818,Ahmed Hassan,17.0,male,ahmed.hassan@yahoo.com,781.39,2024-04-20,Home,4.0
1819,CUST2819,Sara Gaber,71.0,female,sara.gaber@yahoo.com,990.73,2023-04-27,Books,5.0
1820,CUST2820,Fatma Gaber,20.0,male,fatma.gaber@hotmail.com,638.08,2023-04-18,Toys,1.0
1821,CUST2821,Fatma Ibrahim,15.0,male,fatma.ibrahim@yahoo.com,38.66,2023-04-10,Other,4.0
1822,CUST2822,Sara Gaber,90.0,male,sara.gaber@yahoo.com,71.8,2024-05-15,Home,2.0
1823,CUST2823,Mark Gaber,26.0,male,mark.gaber@yahoo.com,152.69,2023-02-01,Books,3.0
1824,CUST2824,Alaa Ibrahim,15.0,male,alaa.ibrahim@gmail.com,480.92,2024-12-29,Clothing,4.0
1825,CUST2825,Sara Hassan,20.0,female,sara.hassan@hotmail.com,957.81,2023-06-22,Other,5.0
1826,CUST2826,Fatma Ibrahim,22.0,male,fatma.ibrahim@hotmail.com,186.83,2022-11-15,Toys,3.0
1827,CUST2827,Fatma Gaber,33.0,male,fatma.gaber@hotmail.com,169.53,2024-05-13,Electronics,2.0
1828,CUST2828,Ali Mahmoud,30.0,female,ali.mahmoud@gmail.com,635.59,2024-08-04,Other,2.0
1829,CUST2829,John Mahmoud,20.0,female,john.mahmoud@hotmail.com,509.8973789316026,2024-04-19,Clothing,3.0
1830,CUST2830,Sara Ali,20.0,male,sara.ali@yahoo.com,876.0,2025-04-22,Other,5.0
1831,CUST2831,Sara Ali,15.0,female,sara.ali@gmail.com,458.48,2024-11-08,Electronics,2.0
